gen	neutral	del	ben
5089 	 9131.15 	 672.671 	 1707.38
5090 	 9133.24 	 672.673 	 1707.68
5091 	 9134.21 	 672.27 	 1708.31
5092 	 9136.81 	 672.492 	 1708.54
5093 	 9138.68 	 672.509 	 1708.82
5094 	 9139.94 	 672.098 	 1708.98
5095 	 9141.32 	 672.189 	 1709.37
5096 	 9143.61 	 672.182 	 1709.71
5097 	 9145.43 	 671.977 	 1709.81
5098 	 9146.22 	 672.411 	 1710.29
5099 	 9150.08 	 672.077 	 1710.74
5100 	 9153.88 	 672.059 	 1711.3
5101 	 9156.12 	 672.05 	 1711.58
5102 	 9157.96 	 672.34 	 1712.1
5103 	 9159.8 	 672.546 	 1712.33
5104 	 9162.78 	 672.418 	 1712.68
5105 	 9164.88 	 672.283 	 1713.06
5106 	 9165.3 	 671.819 	 1713.45
5107 	 9166.28 	 671.835 	 1713.85
5108 	 9167.15 	 671.733 	 1714.04
5109 	 9170.18 	 672.299 	 1714.42
5110 	 9171.27 	 672.074 	 1714.75
5111 	 9173.51 	 671.979 	 1715.16
5112 	 9174.23 	 671.954 	 1715.25
5113 	 9175.16 	 672.208 	 1715.73
5114 	 9178.19 	 672.177 	 1716.31
5115 	 9178.76 	 671.922 	 1716.55
5116 	 9181.42 	 672.277 	 1716.86
5117 	 9184.37 	 672.489 	 1717.16
5118 	 9184.75 	 672.327 	 1717.41
5119 	 9186.62 	 672.353 	 1717.67
5120 	 9188.92 	 672.027 	 1717.87
5121 	 9190.71 	 672.021 	 1718.32
5122 	 9194.47 	 671.834 	 1718.58
5123 	 9195.08 	 671.742 	 1718.88
5124 	 9196.23 	 672.149 	 1718.99
5125 	 9198.31 	 672.269 	 1719.39
5126 	 9201.1 	 672.173 	 1719.81
5127 	 9202.44 	 672.392 	 1719.88
5128 	 9204.7 	 672.463 	 1720.21
5129 	 9205.61 	 672.858 	 1720.41
5130 	 9207.46 	 672.87 	 1720.69
5131 	 9209.14 	 672.935 	 1721.02
5132 	 9211.32 	 672.959 	 1721.43
5133 	 9213.65 	 673.55 	 1721.72
5134 	 9214.55 	 674.1 	 1722
5135 	 9215.73 	 674.241 	 1722.35
5136 	 9218.84 	 674.247 	 1722.89
5137 	 9221.31 	 674.38 	 1723.23
5138 	 9223.66 	 674.747 	 1723.23
5139 	 9225.14 	 674.583 	 1723.76
5140 	 9226.47 	 674.97 	 1724.26
5141 	 9227.87 	 675.236 	 1724.83
5142 	 9229.67 	 675.398 	 1725.12
5143 	 9232.33 	 675.454 	 1725.4
5144 	 9233.16 	 675.97 	 1725.97
5145 	 9233.84 	 676.017 	 1726.21
5146 	 9236.75 	 676.473 	 1726.64
5147 	 9237.71 	 676.101 	 1727.25
5148 	 9239.42 	 675.917 	 1727.74
5149 	 9240.98 	 675.619 	 1728.23
5150 	 9243.1 	 675.725 	 1728.85
5151 	 9243.14 	 675.474 	 1728.87
5152 	 9243.64 	 675.698 	 1729.22
5153 	 9246.52 	 675.431 	 1729.76
5154 	 9247.73 	 675.657 	 1729.88
5155 	 9250.42 	 675.748 	 1730.21
5156 	 9253.3 	 675.763 	 1730.41
5157 	 9254.43 	 676.229 	 1730.85
5158 	 9256.37 	 676.428 	 1731.32
5159 	 9258.85 	 676.525 	 1731.57
5160 	 9260.52 	 676.405 	 1732.09
5161 	 9262.64 	 676.332 	 1732.2
5162 	 9263.77 	 676.251 	 1732.8
5163 	 9266.63 	 676.537 	 1733.36
5164 	 9270.91 	 676.692 	 1733.9
5165 	 9273.37 	 676.732 	 1734.01
5166 	 9276.21 	 677.019 	 1734.58
5167 	 9279.46 	 677.263 	 1734.98
5168 	 9281.83 	 677.262 	 1735.31
5169 	 9284.98 	 677.366 	 1735.46
5170 	 9286.1 	 677.703 	 1735.41
5171 	 9288.09 	 678.22 	 1735.61
5172 	 9288.3 	 678.197 	 1736
5173 	 9290.67 	 677.6 	 1736.12
5174 	 9293.8 	 678.256 	 1736.4
5175 	 9294.45 	 678.353 	 1736.59
5176 	 9295.31 	 678.739 	 1736.63
5177 	 9298.47 	 678.527 	 1737.12
5178 	 9301.08 	 678.812 	 1737.49
5179 	 9302.24 	 678.875 	 1737.78
5180 	 9305.05 	 679.229 	 1738.22
5181 	 9307.81 	 679.013 	 1738.71
5182 	 9309.74 	 679.095 	 1739.1
5183 	 9314.56 	 679.679 	 1739.6
5184 	 9315.86 	 680.004 	 1739.88
5185 	 9318.01 	 680.527 	 1740.24
5186 	 9320.56 	 680.273 	 1740.25
5187 	 9322 	 680.138 	 1740.45
5188 	 9325.15 	 680.174 	 1740.9
5189 	 9326.44 	 680.133 	 1740.95
5190 	 9328.63 	 679.957 	 1741.55
5191 	 9330.52 	 679.988 	 1741.86
5192 	 9331.65 	 679.989 	 1742.14
5193 	 9332.44 	 680.423 	 1742.46
5194 	 9335.14 	 680.776 	 1742.85
5195 	 9337.54 	 680.538 	 1743.25
5196 	 9340.38 	 680.707 	 1743.68
5197 	 9343.03 	 680.751 	 1744.1
5198 	 9344.61 	 680.553 	 1744.51
5199 	 9345.94 	 680.683 	 1744.79
5200 	 9349.7 	 680.152 	 1745.16
5201 	 9351.23 	 680.318 	 1745.67
5202 	 9352.82 	 680.737 	 1745.89
5203 	 9355.24 	 680.784 	 1746.53
5204 	 9357.1 	 680.666 	 1746.77
5205 	 9359.47 	 680.343 	 1747.1
5206 	 9362.47 	 680.15 	 1747.4
5207 	 9365.04 	 680.076 	 1747.79
5208 	 9365.03 	 680.08 	 1748.13
5209 	 9367.09 	 680.252 	 1748.49
5210 	 9369.95 	 680.208 	 1748.68
5211 	 9370.52 	 680.491 	 1748.85
5212 	 9372.89 	 680.421 	 1748.93
5213 	 9375.26 	 680.937 	 1749.05
5214 	 9376.51 	 681.399 	 1749.4
5215 	 9379.46 	 681.226 	 1749.72
5216 	 9380.02 	 681.096 	 1750.36
5217 	 9380.02 	 681.217 	 1750.67
5218 	 9381.61 	 681.757 	 1751.27
5219 	 9384.04 	 681.687 	 1751.42
5220 	 9385.41 	 681.849 	 1751.75
5221 	 9386.03 	 681.99 	 1751.95
5222 	 9389.53 	 682.171 	 1752.14
5223 	 9390.92 	 682.363 	 1752.38
5224 	 9394.11 	 682.455 	 1752.71
5225 	 9396.13 	 682.102 	 1753.1
5226 	 9398.39 	 682.243 	 1753.27
5227 	 9400.9 	 682.292 	 1753.62
5228 	 9402.32 	 682.882 	 1753.9
5229 	 9404.69 	 683.01 	 1753.91
5230 	 9406.42 	 683.104 	 1754.4
5231 	 9408.46 	 683.135 	 1754.81
5232 	 9410.29 	 683.01 	 1755.17
5233 	 9410.42 	 683.607 	 1755.43
5234 	 9411.81 	 683.545 	 1755.74
5235 	 9414.53 	 684.036 	 1755.72
5236 	 9415.2 	 683.882 	 1755.78
5237 	 9416.94 	 683.986 	 1756.27
5238 	 9417.75 	 684.231 	 1756.94
5239 	 9420.26 	 684.325 	 1757.33
5240 	 9422.2 	 684.455 	 1757.64
5241 	 9424.2 	 684.494 	 1758.2
5242 	 9427 	 684.298 	 1758.39
5243 	 9427.76 	 684.711 	 1758.6
5244 	 9430.77 	 684.71 	 1759.16
5245 	 9432.73 	 684.746 	 1759.68
5246 	 9434.69 	 684.8 	 1760.11
5247 	 9438.72 	 684.906 	 1760.38
5248 	 9440.45 	 684.826 	 1760.7
5249 	 9442.13 	 684.667 	 1760.78
5250 	 9443.97 	 684.602 	 1761.28
5251 	 9445.85 	 684.484 	 1762.1
5252 	 9448.07 	 684.335 	 1762.33
5253 	 9450.66 	 684.269 	 1762.77
5254 	 9453.79 	 684.241 	 1763.12
5255 	 9454.59 	 684.103 	 1763.59
5256 	 9456.12 	 684.143 	 1763.9
5257 	 9456.44 	 683.99 	 1764.15
5258 	 9456.91 	 683.984 	 1764.4
5259 	 9460.46 	 684.229 	 1764.69
5260 	 9460.86 	 684.718 	 1764.99
5261 	 9463.98 	 684.903 	 1765.68
5262 	 9466.46 	 685.182 	 1766.08
5263 	 9467.93 	 685.542 	 1766.36
5264 	 9468.68 	 685.817 	 1766.61
5265 	 9471.84 	 686.35 	 1767
5266 	 9472.89 	 686.02 	 1767.06
5267 	 9475.1 	 685.916 	 1767.23
5268 	 9477.86 	 685.749 	 1767.39
5269 	 9478.75 	 686.017 	 1767.59
5270 	 9481.75 	 686.26 	 1767.93
5271 	 9483.74 	 685.987 	 1768.2
5272 	 9485.82 	 686.011 	 1768.45
5273 	 9487.72 	 685.961 	 1768.74
5274 	 9489.72 	 686.31 	 1768.92
5275 	 9492.66 	 686.854 	 1769.38
5276 	 9495.81 	 687.011 	 1769.79
5277 	 9497.47 	 687.061 	 1770.11
5278 	 9498.74 	 687.332 	 1770.16
5279 	 9501.79 	 687.784 	 1770.51
5280 	 9502.36 	 687.53 	 1771.05
5281 	 9504.9 	 687.893 	 1771.58
5282 	 9506.96 	 688.023 	 1771.88
5283 	 9509.73 	 688.057 	 1772.29
5284 	 9512.16 	 688.12 	 1772.59
5285 	 9513.51 	 688.354 	 1773.11
5286 	 9516.16 	 688.501 	 1773.62
5287 	 9518.94 	 688.803 	 1774.13
5288 	 9520.57 	 688.715 	 1774.75
5289 	 9522.84 	 688.777 	 1775.31
5290 	 9524.77 	 689.438 	 1775.84
5291 	 9527.76 	 688.854 	 1776.06
5292 	 9528.95 	 688.997 	 1776.31
5293 	 9532.4 	 689.467 	 1776.65
5294 	 9535.73 	 689.644 	 1777.39
5295 	 9538.28 	 689.73 	 1778.42
5296 	 9539.34 	 690.505 	 1779.02
5297 	 9542.24 	 690.828 	 1779.31
5298 	 9545.09 	 691.194 	 1779.52
5299 	 9547.15 	 691.102 	 1779.83
5300 	 9548.14 	 691.588 	 1780.43
5301 	 9550.01 	 691.51 	 1780.87
5302 	 9552.54 	 691.511 	 1781.62
5303 	 9553.33 	 691.794 	 1781.95
5304 	 9553.65 	 692.22 	 1782.28
5305 	 9555.74 	 692.419 	 1782.63
5306 	 9556.48 	 692.392 	 1783.31
5307 	 9556.97 	 692.41 	 1784.01
5308 	 9558.45 	 692.626 	 1784.4
5309 	 9561.66 	 692.8 	 1784.92
5310 	 9563.33 	 692.719 	 1785.35
5311 	 9566.29 	 692.687 	 1785.78
5312 	 9567.39 	 692.551 	 1786.07
5313 	 9568.47 	 692.465 	 1786.7
5314 	 9568.84 	 692.177 	 1786.93
5315 	 9572.87 	 692.338 	 1787.47
5316 	 9573.08 	 692.098 	 1788.06
5317 	 9577.42 	 691.894 	 1788.63
5318 	 9580.61 	 691.809 	 1789.06
5319 	 9579.98 	 692.152 	 1789.64
5320 	 9581.98 	 691.757 	 1789.98
5321 	 9583.47 	 692.207 	 1790.1
5322 	 9585.43 	 692.007 	 1790.49
5323 	 9586.11 	 691.955 	 1790.69
5324 	 9587.24 	 691.961 	 1791.26
5325 	 9590.64 	 692.087 	 1791.87
5326 	 9591.77 	 692.332 	 1792.15
5327 	 9593.13 	 692.836 	 1792.68
5328 	 9594.52 	 692.795 	 1793.11
5329 	 9596.5 	 692.634 	 1793.56
5330 	 9598.25 	 692.577 	 1793.99
5331 	 9599.55 	 692.055 	 1794.78
5332 	 9599.65 	 692.071 	 1795.21
5333 	 9602.62 	 692.661 	 1795.53
5334 	 9603.84 	 692.617 	 1795.89
5335 	 9606.08 	 692.408 	 1795.99
5336 	 9607.12 	 692.743 	 1796.22
5337 	 9608.62 	 692.999 	 1796.57
5338 	 9610.77 	 692.947 	 1796.69
5339 	 9611.24 	 693.336 	 1797.13
5340 	 9612.08 	 693.153 	 1797.34
5341 	 9613.09 	 693.612 	 1797.44
5342 	 9616.98 	 693.952 	 1797.66
5343 	 9619.07 	 694.035 	 1797.78
5344 	 9620.79 	 694.162 	 1798.06
5345 	 9621.87 	 694.187 	 1798.12
5346 	 9623.69 	 694.01 	 1798.28
5347 	 9624.33 	 693.99 	 1798.46
5348 	 9625.31 	 694.358 	 1798.84
5349 	 9628.59 	 694.227 	 1799.34
5350 	 9628.62 	 693.939 	 1799.77
5351 	 9631.17 	 693.73 	 1800.33
5352 	 9632.74 	 693.421 	 1800.73
5353 	 9635.43 	 693.874 	 1801.18
5354 	 9636.03 	 694.068 	 1801.33
5355 	 9637.47 	 694.192 	 1801.31
5356 	 9639.33 	 694.205 	 1801.66
5357 	 9642.17 	 694.531 	 1802.21
5358 	 9645.25 	 694.217 	 1802.36
5359 	 9648.01 	 694.344 	 1802.83
5360 	 9649.14 	 694.661 	 1803.72
5361 	 9651.2 	 695.001 	 1804.08
5362 	 9652.31 	 695.021 	 1804.53
5363 	 9655.95 	 695.539 	 1804.98
5364 	 9656.67 	 695.477 	 1805.38
5365 	 9660.44 	 695.789 	 1805.63
5366 	 9661.67 	 695.961 	 1805.98
5367 	 9665.59 	 695.872 	 1806.28
5368 	 9667.23 	 695.44 	 1806.68
5369 	 9670.55 	 695.674 	 1807.05
5370 	 9671.28 	 695.538 	 1807.47
5371 	 9671.47 	 695.532 	 1808.03
5372 	 9673.58 	 695.191 	 1808.45
5373 	 9675.02 	 694.975 	 1809.07
5374 	 9677.18 	 695.035 	 1809.72
5375 	 9679.97 	 695.083 	 1809.79
5376 	 9683.63 	 694.64 	 1810.59
5377 	 9685.79 	 694.826 	 1810.92
5378 	 9689.68 	 694.906 	 1811.58
5379 	 9691.58 	 694.862 	 1812.1
5380 	 9693.51 	 695.047 	 1812.85
5381 	 9695.08 	 695.528 	 1813.42
5382 	 9696.95 	 695.571 	 1814.01
5383 	 9698.13 	 695.344 	 1814.59
5384 	 9701.68 	 695.559 	 1814.81
5385 	 9705.02 	 695.241 	 1815.22
5386 	 9705.89 	 695.616 	 1815.52
5387 	 9707.45 	 695.729 	 1816.08
5388 	 9710.38 	 695.868 	 1816.26
5389 	 9709.58 	 695.31 	 1816.74
5390 	 9711.09 	 695.917 	 1817.17
5391 	 9713 	 695.862 	 1817.25
5392 	 9714.86 	 696.073 	 1817.6
5393 	 9716.89 	 695.899 	 1817.9
5394 	 9718.81 	 695.793 	 1818.24
5395 	 9721.08 	 696.382 	 1818.81
5396 	 9722.62 	 696.52 	 1819.33
5397 	 9724.07 	 696.352 	 1819.59
5398 	 9726.37 	 696.588 	 1820.15
5399 	 9728.44 	 696.897 	 1820.7
5400 	 9730.42 	 697.26 	 1821.09
5401 	 9733 	 697.55 	 1821.92
5402 	 9735.72 	 697.877 	 1822.29
5403 	 9737.57 	 697.968 	 1822.77
5404 	 9737.4 	 698.771 	 1823.45
5405 	 9739.59 	 698.971 	 1823.76
5406 	 9741.13 	 699.05 	 1824.14
5407 	 9742.86 	 699.438 	 1825.01
5408 	 9743.44 	 699.49 	 1825.1
5409 	 9744.51 	 699.691 	 1825.26
5410 	 9748.07 	 699.326 	 1826
5411 	 9751.01 	 699.577 	 1826.39
5412 	 9752.23 	 699.943 	 1826.68
5413 	 9753.73 	 699.631 	 1827.6
5414 	 9756.34 	 699.911 	 1828.37
5415 	 9759.09 	 699.833 	 1828.78
5416 	 9761.22 	 699.578 	 1829.22
5417 	 9760.29 	 699.649 	 1829.84
5418 	 9760.5 	 699.803 	 1830.45
5419 	 9761.48 	 699.86 	 1830.81
5420 	 9763.43 	 699.675 	 1831.46
5421 	 9765.93 	 700.18 	 1831.61
5422 	 9766.77 	 700.2 	 1832.04
5423 	 9767.64 	 700.015 	 1832.58
5424 	 9768.85 	 700.136 	 1832.99
5425 	 9771.12 	 700.257 	 1833.19
5426 	 9771.64 	 700.074 	 1833.68
5427 	 9773.67 	 699.495 	 1834.34
5428 	 9775.73 	 699.903 	 1834.87
5429 	 9776.47 	 700.084 	 1835.05
5430 	 9779.03 	 699.913 	 1835.59
5431 	 9782.48 	 700.162 	 1835.9
5432 	 9783.83 	 700.126 	 1836.33
5433 	 9787.46 	 699.851 	 1836.59
5434 	 9788.89 	 699.882 	 1837.09
5435 	 9790.54 	 699.844 	 1837.5
5436 	 9790.66 	 699.939 	 1838.27
5437 	 9791.2 	 699.869 	 1838.42
5438 	 9792.31 	 699.621 	 1838.88
5439 	 9793.4 	 699.881 	 1839.27
5440 	 9795.55 	 699.706 	 1839.42
5441 	 9798.39 	 699.339 	 1839.98
5442 	 9800.72 	 699.76 	 1840.6
5443 	 9801 	 699.671 	 1840.87
5444 	 9801.08 	 699.381 	 1841.54
5445 	 9803.38 	 699.35 	 1842.28
5446 	 9805.58 	 699.429 	 1842.55
5447 	 9808.17 	 699.581 	 1842.78
5448 	 9809.7 	 699.54 	 1842.92
5449 	 9810.98 	 699.705 	 1843.43
5450 	 9810.91 	 699.709 	 1843.99
5451 	 9813.35 	 699.78 	 1844.38
5452 	 9812.95 	 699.681 	 1844.76
5453 	 9813.33 	 699.672 	 1845.53
5454 	 9816.17 	 699.485 	 1845.89
5455 	 9819.53 	 699.623 	 1846.64
5456 	 9821.53 	 700.267 	 1847.22
5457 	 9823.73 	 700.083 	 1848.08
5458 	 9824.17 	 700.078 	 1848.69
5459 	 9828.06 	 700.159 	 1849.23
5460 	 9827.9 	 700.076 	 1849.83
5461 	 9830.42 	 699.852 	 1850.47
5462 	 9831.62 	 700.302 	 1850.82
5463 	 9834.61 	 700.22 	 1850.75
5464 	 9836.53 	 700.731 	 1851.06
5465 	 9838.71 	 700.67 	 1851.5
5466 	 9840.21 	 700.889 	 1851.9
5467 	 9841.12 	 701.065 	 1852.48
5468 	 9843.78 	 701.405 	 1853.03
5469 	 9846.1 	 701.386 	 1853.53
5470 	 9846.05 	 701.784 	 1854.11
5471 	 9847.58 	 701.895 	 1854.64
5472 	 9848.69 	 702.398 	 1855.1
5473 	 9851.19 	 702.466 	 1855.3
5474 	 9852.79 	 702.601 	 1855.81
5475 	 9854.34 	 702.519 	 1856.41
5476 	 9855.27 	 702.599 	 1856.85
5477 	 9857.06 	 702.763 	 1857.41
5478 	 9860.45 	 702.39 	 1857.93
5479 	 9862.54 	 702.406 	 1858.26
5480 	 9865.89 	 702.523 	 1858.56
5481 	 9868.39 	 702.682 	 1858.87
5482 	 9869.71 	 702.666 	 1859.13
5483 	 9871.43 	 702.814 	 1859.6
5484 	 9875.28 	 702.813 	 1860.21
5485 	 9876.43 	 703.074 	 1860.84
5486 	 9879.22 	 703.384 	 1860.99
5487 	 9880.56 	 703.538 	 1861.29
5488 	 9883.19 	 703.368 	 1861.27
5489 	 9882.7 	 703.659 	 1861.74
5490 	 9884.32 	 703.756 	 1861.92
5491 	 9887.58 	 704.077 	 1862.56
5492 	 9889.21 	 704.12 	 1863.06
5493 	 9892.58 	 704.329 	 1863.55
5494 	 9896.08 	 705.113 	 1864.3
5495 	 9899.02 	 705.171 	 1864.71
5496 	 9900.68 	 705.479 	 1865.38
5497 	 9903.64 	 705.349 	 1865.58
5498 	 9904.72 	 705.295 	 1865.97
5499 	 9906.86 	 704.943 	 1866.73
5500 	 9909.33 	 705.308 	 1867.52
5501 	 9914.01 	 705.627 	 1868.01
5502 	 9915.32 	 705.763 	 1868.36
5503 	 9918.79 	 705.672 	 1868.66
5504 	 9922.62 	 705.848 	 1869.28
5505 	 9923.41 	 705.677 	 1869.93
5506 	 9924.22 	 705.161 	 1870.18
5507 	 9928.97 	 705.712 	 1870.46
5508 	 9930.77 	 705.384 	 1870.83
5509 	 9932.25 	 705.448 	 1871.37
5510 	 9934.15 	 705.337 	 1871.63
5511 	 9937.6 	 705.465 	 1871.88
5512 	 9939.87 	 705.788 	 1872.21
5513 	 9940.94 	 705.355 	 1872.65
5514 	 9943.3 	 705.72 	 1872.89
5515 	 9945.48 	 705.575 	 1873.6
5516 	 9947.8 	 705.766 	 1874.18
5517 	 9949.76 	 705.812 	 1874.74
5518 	 9951.83 	 705.9 	 1874.99
5519 	 9952.87 	 705.825 	 1875.39
5520 	 9954.59 	 706.568 	 1875.7
5521 	 9956.57 	 706.646 	 1876.34
5522 	 9957.39 	 706.744 	 1876.98
5523 	 9959.1 	 706.304 	 1877.49
5524 	 9959.61 	 706.3 	 1877.57
5525 	 9962.32 	 706.113 	 1878.13
5526 	 9964 	 706.327 	 1878.88
5527 	 9965.14 	 706.242 	 1879.47
5528 	 9966.48 	 706.338 	 1879.98
5529 	 9966.78 	 706.244 	 1880.32
5530 	 9969.01 	 706.175 	 1880.89
5531 	 9971.57 	 706.199 	 1881.51
5532 	 9972.64 	 706.163 	 1882.07
5533 	 9974.73 	 706.455 	 1882.37
5534 	 9975.89 	 706.497 	 1882.98
5535 	 9979.45 	 706.411 	 1883.29
5536 	 9980.45 	 706.921 	 1883.74
5537 	 9983.46 	 706.686 	 1884.16
5538 	 9985.8 	 706.307 	 1884.79
5539 	 9987.63 	 706.085 	 1885.28
5540 	 9989.84 	 706.402 	 1885.66
5541 	 9990.82 	 706.376 	 1886.02
5542 	 9994.39 	 706.073 	 1886.62
5543 	 9994.38 	 706.241 	 1887.28
5544 	 9996.97 	 706.248 	 1887.86
5545 	 9998.45 	 706.345 	 1888.37
5546 	 10001.8 	 706.312 	 1888.76
5547 	 10003.5 	 705.964 	 1889.18
5548 	 10006 	 705.742 	 1889.28
5549 	 10007 	 706.067 	 1889.85
5550 	 10009.4 	 706.435 	 1890.41
5551 	 10011.3 	 707.17 	 1890.87
5552 	 10011.9 	 706.974 	 1891.45
5553 	 10013.6 	 707.145 	 1892.14
5554 	 10015.1 	 707.384 	 1892.54
5555 	 10015.3 	 707.742 	 1893.07
5556 	 10018.5 	 708.087 	 1893.43
5557 	 10019.4 	 708.29 	 1893.97
5558 	 10020.3 	 708.604 	 1894.7
5559 	 10022.5 	 708.65 	 1895.31
5560 	 10023.4 	 708.983 	 1895.83
5561 	 10026.2 	 708.577 	 1896.31
5562 	 10028.8 	 708.341 	 1896.94
5563 	 10031.7 	 708.26 	 1897.23
5564 	 10033.2 	 708.163 	 1897.53
5565 	 10036 	 708.2 	 1897.97
5566 	 10038 	 708.294 	 1898.61
5567 	 10041.6 	 708.111 	 1899.1
5568 	 10040.9 	 708.217 	 1899.5
5569 	 10040.7 	 708.03 	 1899.85
5570 	 10044 	 708.325 	 1900.53
5571 	 10047.6 	 708.467 	 1900.65
5572 	 10050.1 	 708.514 	 1901
5573 	 10052.6 	 708.126 	 1901.39
5574 	 10055.5 	 708.488 	 1901.87
5575 	 10056.8 	 708.642 	 1902.51
5576 	 10059.7 	 708.993 	 1902.85
5577 	 10062 	 708.718 	 1903.2
5578 	 10063 	 708.705 	 1903.79
5579 	 10065.7 	 708.504 	 1904.37
5580 	 10068.4 	 708.657 	 1904.45
5581 	 10070.8 	 708.589 	 1904.87
5582 	 10071.3 	 708.746 	 1905.18
5583 	 10072.2 	 708.81 	 1905.28
5584 	 10072.6 	 708.863 	 1905.77
5585 	 10072 	 708.873 	 1905.8
5586 	 10073.6 	 708.946 	 1905.8
5587 	 10074.8 	 708.863 	 1905.84
5588 	 10076.1 	 708.859 	 1906.08
5589 	 10078.4 	 708.831 	 1906.47
5590 	 10078.3 	 708.998 	 1906.77
5591 	 10079.3 	 709.091 	 1907.18
5592 	 10081.2 	 708.946 	 1907.72
5593 	 10082.5 	 709.45 	 1908.06
5594 	 10084.4 	 709.558 	 1908.64
5595 	 10086.8 	 709.843 	 1908.88
5596 	 10088.8 	 709.992 	 1909.01
5597 	 10092.3 	 710.112 	 1909.57
5598 	 10094.2 	 710.318 	 1909.97
5599 	 10097 	 710.472 	 1910.4
5600 	 10100.1 	 710.712 	 1911.05
5601 	 10103.5 	 710.994 	 1911.37
5602 	 10104.7 	 711.446 	 1911.69
5603 	 10107.6 	 711.559 	 1911.87
5604 	 10110.2 	 711.754 	 1912.57
5605 	 10113.5 	 711.816 	 1913.08
5606 	 10114.9 	 711.961 	 1913.33
5607 	 10117.2 	 712.268 	 1913.71
5608 	 10119.9 	 712.493 	 1914.27
5609 	 10123.8 	 712.117 	 1914.73
5610 	 10125.4 	 712.632 	 1914.98
5611 	 10127.4 	 712.693 	 1915.33
5612 	 10128.5 	 712.778 	 1915.56
5613 	 10129.1 	 712.929 	 1916.1
5614 	 10129.2 	 713.584 	 1916.71
5615 	 10130.4 	 713.481 	 1917.32
5616 	 10133.2 	 713.243 	 1917.73
5617 	 10135.1 	 713.435 	 1917.63
5618 	 10136.6 	 713.804 	 1917.98
5619 	 10136.8 	 714.184 	 1918.52
5620 	 10137.4 	 714.594 	 1919.1
5621 	 10138.4 	 714.715 	 1919.57
5622 	 10140.1 	 714.745 	 1920.29
5623 	 10141.1 	 715.178 	 1920.6
5624 	 10143.7 	 715.193 	 1920.83
5625 	 10145.6 	 715.291 	 1921.2
5626 	 10146.1 	 715.324 	 1921.67
5627 	 10146.4 	 715.806 	 1921.92
5628 	 10146.4 	 716.29 	 1922.61
5629 	 10150.9 	 716.674 	 1923.13
5630 	 10153.3 	 717.111 	 1923.52
5631 	 10154.4 	 717.466 	 1924.28
5632 	 10156.9 	 717.778 	 1924.43
5633 	 10158.6 	 718.271 	 1925.11
5634 	 10161 	 718.61 	 1925.6
5635 	 10161.4 	 719.112 	 1925.7
5636 	 10164.2 	 719.545 	 1926.28
5637 	 10167.7 	 719.928 	 1926.53
5638 	 10170.5 	 720.219 	 1926.84
5639 	 10171.4 	 720.282 	 1927.32
5640 	 10174.3 	 719.997 	 1927.54
5641 	 10177.1 	 720.008 	 1927.99
5642 	 10178.2 	 720.01 	 1928.45
5643 	 10180.8 	 720.038 	 1928.71
5644 	 10180.8 	 720.431 	 1929.06
5645 	 10183.2 	 720.736 	 1928.94
5646 	 10185.4 	 720.666 	 1929.67
5647 	 10185.5 	 721.021 	 1930.14
5648 	 10187.3 	 721.019 	 1930.33
5649 	 10189.1 	 721.224 	 1930.83
5650 	 10192 	 721.314 	 1931.3
5651 	 10194.7 	 721.435 	 1932
5652 	 10195.6 	 721.903 	 1932.19
5653 	 10195.4 	 721.944 	 1932.61
5654 	 10196.4 	 722.231 	 1932.97
5655 	 10200.2 	 721.829 	 1933.69
5656 	 10200.8 	 721.607 	 1934.22
5657 	 10203.3 	 721.486 	 1934.63
5658 	 10207.7 	 721.248 	 1935.12
5659 	 10212 	 721.492 	 1935.43
5660 	 10215.3 	 721.664 	 1935.7
5661 	 10216.1 	 721.352 	 1935.89
5662 	 10217.5 	 721.312 	 1936.35
5663 	 10218.5 	 721.237 	 1936.75
5664 	 10220.6 	 721.402 	 1936.92
5665 	 10221.9 	 721.279 	 1937.35
5666 	 10223.8 	 721.497 	 1937.75
5667 	 10226.8 	 721.549 	 1938.42
5668 	 10227.9 	 721.86 	 1939.09
5669 	 10232.4 	 721.747 	 1939.39
5670 	 10232.1 	 721.663 	 1940.03
5671 	 10232.4 	 721.747 	 1940.24
5672 	 10234.8 	 721.705 	 1940.35
5673 	 10235.6 	 722.086 	 1940.68
5674 	 10239.2 	 721.846 	 1941.08
5675 	 10239.9 	 722.226 	 1941.44
5676 	 10241.6 	 722.123 	 1942.05
5677 	 10244 	 722.593 	 1942.51
5678 	 10245.4 	 722.444 	 1943.22
5679 	 10246 	 722.159 	 1943.9
5680 	 10247.5 	 722.256 	 1944.4
5681 	 10249.1 	 722.308 	 1944.88
5682 	 10250.3 	 722.541 	 1945.3
5683 	 10253.5 	 722.689 	 1945.63
5684 	 10254.6 	 722.93 	 1946.27
5685 	 10259.5 	 723.164 	 1946.55
5686 	 10260.2 	 723.674 	 1946.77
5687 	 10262.5 	 723.737 	 1947.38
5688 	 10263.7 	 724.047 	 1947.68
5689 	 10266.2 	 723.885 	 1948.23
5690 	 10269.3 	 723.86 	 1948.55
5691 	 10272.8 	 724.101 	 1949.05
5692 	 10273.6 	 724.114 	 1949.57
5693 	 10276.4 	 724.218 	 1949.84
5694 	 10277.1 	 724.012 	 1950.22
5695 	 10278.2 	 724.248 	 1950.47
5696 	 10280 	 723.73 	 1950.95
5697 	 10282.1 	 723.494 	 1951.45
5698 	 10285 	 723.559 	 1951.73
